resource_key,resource_key_strategy,model_key,local_code,upstream_code,variant,costume_key,family,character_name_zh,character_name_ja,band,row_kind,is_current_pool,is_covered_candidate,is_union_reference,gist_selection_proxy_bucket,gist_selection_proxy_score,gist_content_safety_hint,bestdori_available_servers,bestdori_preferred_server,tagger_visual_evidence_status,tagger_visual_evidence_count,tagger_visual_evidence_primary_url,tagger_visual_evidence_primary_sha256,download_status,conversion_status,validate_status,render_status,render_complete_person_decision,render_complete_person_reason,render_nonblank_ratio,render_bounds_width,render_bounds_height,render_bounds_inside_ratio,render_image_sha256_primary,render_image_sha256_desktop,render_image_sha256_mobile,tagger_model_id,tagger_model_revision,rating_signal_source,rating_score_general,rating_score_sensitive,rating_score_questionable,rating_score_explicit,rating_predicted_label,rating_confidence,rating_margin,llm_review_status,llm_review_reason,needs_llm_review,llm_review_label,needs_human_review,human_review_label,final_content_rating,content_policy_decision,eligible_for_default_pool,eligible_for_sensitive_easter_egg_pool,exclusion_reason,evidence_refs
bangdream_026_live_event_132_ssr,local_code_variant,026_live_event_132_ssr,026,026,live_event_132_ssr,026_live_event_132_ssr,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_132_ssr_rip/texture_00.png,fcb57c4cfc5e7d1b214e165926188f2ea81d42ca21e34a964829be2af849ff8e,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.06790710985660553,0.9500631093978882,0.0006015314138494432,0.00011309128603897989,sensitive,0.9500631093978882,0.8821559995412827,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2692""]"
bangdream_026_live_event_137_r,local_code_variant,026_live_event_137_r,026,026,live_event_137_r,026_live_event_137_r,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,67,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_137_r_rip/texture_00.png,50ef22863cc4da7266df0cd9e7133fa994113ff2dd9e52aa5ae5cb29b425d948,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.01643415167927742,0.9850760102272034,0.000510897662024945,0.00010986503184540197,sensitive,0.9850760102272034,0.968641858547926,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2693""]"
bangdream_026_live_event_148_sr,local_code_variant,026_live_event_148_sr,026,026,live_event_148_sr,026_live_event_148_sr,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,69,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_148_sr_rip/texture_00.png,125b371157bc7d47e197b84ec56911e35763575827d3b015e3a79b80a9d0841d,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.5826355218887329,0.5183324813842773,0.0017255035927519202,0.00013705149467568845,general,0.5826355218887329,0.06430304050445557,completed,low_confidence_direct_rating threshold=0.27,False,unknown,True,,unknown,pending,False,False,LLM review inconclusive: label=unknown confidence=0.52,"[""raw-gist-candidate-2694"", ""llm-review-bangdream_026_live_event_148_sr""]"
bangdream_026_live_event_150_sr,local_code_variant,026_live_event_150_sr,026,026,live_event_150_sr,026_live_event_150_sr,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,70,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_150_sr_rip/texture_00.png,e688fca8a25eba0d21587374564a59ee930ce67d6898270a3e2864270106c632,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.00882661808282137,0.9923549890518188,0.0015977389412000775,0.00032236057450063527,sensitive,0.9923549890518188,0.9835283709689975,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2695""]"
bangdream_026_live_event_157_sr,local_code_variant,026_live_event_157_sr,026,026,live_event_157_sr,026_live_event_157_sr,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,69,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_157_sr_rip/texture_00.png,beee8b86ea60c014ae37260bd71f5a351aa2f061158018e0be4fc2136e3909c1,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.009188679046928883,0.9895153045654297,0.0012279482325538993,0.00014588594785891473,sensitive,0.9895153045654297,0.9803266255185008,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2696""]"
bangdream_026_live_event_165_ssr,local_code_variant,026_live_event_165_ssr,026,026,live_event_165_ssr,026_live_event_165_ssr,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_165_ssr_rip/texture_00.png,24b9938ad809275cdb44d95f2059926c0a7a7f88750ab622a2e2b52094177759,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.3988817036151886,0.6686307787895203,0.001247034058906138,0.0001083672686945647,sensitive,0.6686307787895203,0.26974907517433167,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2697""]"
bangdream_026_live_event_173_sr,local_code_variant,026_live_event_173_sr,026,026,live_event_173_sr,026_live_event_173_sr,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,76,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_173_sr_rip/texture_00.png,c5b7f6428f2871266caf284c365348f0662919513fa248078e7519f9dd7c86a9,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.8674337267875671,0.16804100573062897,0.0006364425644278526,7.121681846911088e-05,general,0.8674337267875671,0.6993927210569382,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2698""]"
bangdream_026_live_event_176_sr,local_code_variant,026_live_event_176_sr,026,026,live_event_176_sr,026_live_event_176_sr,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,69,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_176_sr_rip/texture_00.png,56a84ce6fadad0883025b6b1e9f3c70e14d30d177a8612c1aaae78b12b890667,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.2166013866662979,0.7780255675315857,0.0014053193153813481,0.00031796557595953345,sensitive,0.7780255675315857,0.5614241808652878,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2699""]"
bangdream_026_live_event_194_ssr,local_code_variant,026_live_event_194_ssr,026,026,live_event_194_ssr,026_live_event_194_ssr,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,80,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_194_ssr_rip/texture_00.png,c7dc06eff5bfe8ebc4efa0b2a241f92c25c4c4aeb74692c875e09396f8e3a754,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.696479856967926,0.2993319630622864,0.0005130424397066236,6.405804742826149e-05,general,0.696479856967926,0.39714789390563965,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2700""]"
bangdream_026_live_event_203_ssr,local_code_variant,026_live_event_203_ssr,026,026,live_event_203_ssr,026_live_event_203_ssr,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,82,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_203_ssr_rip/texture_00.png,a8d4db93442617aff92ceb036a8e19d94af7540eab06910c3c726562ce454fad,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9410534501075745,0.07963377982378006,0.0016123787499964237,0.00012430784408934414,general,0.9410534501075745,0.8614196702837944,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2701""]"
bangdream_026_live_event_212_sr,local_code_variant,026_live_event_212_sr,026,026,live_event_212_sr,026_live_event_212_sr,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,70,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_212_sr_rip/texture_00.png,279f16621d03004b8dd847edcc2423885fe869349e84f13798d5b62865ceed6e,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.05869748070836067,0.9436139464378357,0.0015269702998921275,0.0005413512699306011,sensitive,0.9436139464378357,0.884916465729475,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2702""]"
bangdream_026_live_event_217_ur,local_code_variant,026_live_event_217_ur,026,026,live_event_217_ur,026_live_event_217_ur,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_general_rip/texture_00.png,3dbd76568a04bdba934fcc982c30ee5a10de151fe008b27dc0862b36c8b7738f,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.8862559199333191,0.1256386935710907,0.0006642646621912718,5.48740936210379e-05,general,0.8862559199333191,0.7606172263622284,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2703""]"
bangdream_026_live_event_223_r,local_code_variant,026_live_event_223_r,026,026,live_event_223_r,026_live_event_223_r,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,65,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_223_r_rip/texture_00.png,7d6343d712812c2a2556c4266388e9e8a616fc86bed66465171b563bc1c8b17c,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.12144862115383148,0.8844164609909058,0.0008109729387797415,0.00022739911219105124,sensitive,0.8844164609909058,0.7629678398370743,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-2704""]"
bangdream_026_live_event_234_ur,local_code_variant,026_live_event_234_ur,026,026,live_event_234_ur,026_live_event_234_ur,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_234_ur_rip/texture_00.png,07c4d1c728524977bb58bf582955138e5f2aed35b37d98f42b3bfc5824916503,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9685840606689453,0.031495071947574615,0.0005258166347630322,8.333845471497625e-05,general,0.9685840606689453,0.9370889887213707,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2705""]"
bangdream_026_live_event_251_r,local_code_variant,026_live_event_251_r,026,026,live_event_251_r,026_live_event_251_r,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,65,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_251_r_rip/texture_00.png,b7a437792030ca8abba26315786c2ed55ec1cbe642606e799a6cf44164249a9a,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.8851358890533447,0.12068689614534378,0.0006063278997316957,7.519082282669842e-05,general,0.8851358890533447,0.764448992908001,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2707""]"
bangdream_026_live_event_259_ur,local_code_variant,026_live_event_259_ur,026,026,live_event_259_ur,026_live_event_259_ur,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_259_ur_rip/texture_00.png,af443e212f8c20b19d121a8d430121a75d9bbdbbe0ed61bc01f64f29cb3126fb,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.5534969568252563,0.45423242449760437,0.0008561115246266127,0.00011636510316748172,general,0.5534969568252563,0.09926453232765198,completed,low_confidence_direct_rating threshold=0.27,False,unknown,True,,unknown,pending,False,False,LLM review inconclusive: label=unknown confidence=0.5,"[""raw-gist-candidate-2708"", ""llm-review-bangdream_026_live_event_259_ur""]"
bangdream_026_live_event_260_r,local_code_variant,026_live_event_260_r,026,026,live_event_260_r,026_live_event_260_r,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,65,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_260_r_rip/texture_00.png,8d6e17aa2f697e1d4eee17e55d4d2ecc5528e332ee3e5728aed7c734aa51e992,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9765908718109131,0.031372711062431335,0.00022525046369992197,3.106557414866984e-05,general,0.9765908718109131,0.9452181607484818,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2709""]"
bangdream_026_live_event_266_sr,local_code_variant,026_live_event_266_sr,026,026,live_event_266_sr,026_live_event_266_sr,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,68,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_266_sr_rip/texture_00.png,7ef61dc34638fa80ba31e3d91ae47294d76690806b378cf16df03a20f04a4a30,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9339125752449036,0.07319007068872452,0.0006643510423600674,8.426817657891661e-05,general,0.9339125752449036,0.860722504556179,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2710""]"
bangdream_026_live_event_271_ur,local_code_variant,026_live_event_271_ur,026,026,live_event_271_ur,026_live_event_271_ur,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_271_ur_rip/texture_00.png,212abb7f29249a436329f6872c54e9fce0a4a1071e1132e6d3e59335ef02eaea,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.5396316051483154,0.4812546372413635,0.0006203348748385906,9.050009975908324e-05,general,0.5396316051483154,0.058376967906951904,completed,low_confidence_direct_rating threshold=0.27,False,unknown,True,,unknown,pending,False,False,LLM review inconclusive: label=unknown confidence=0.5,"[""raw-gist-candidate-2711"", ""llm-review-bangdream_026_live_event_271_ur""]"
bangdream_026_live_event_272_r,local_code_variant,026_live_event_272_r,026,026,live_event_272_r,026_live_event_272_r,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,C,65,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_general_rip/texture_00.png,3dbd76568a04bdba934fcc982c30ee5a10de151fe008b27dc0862b36c8b7738f,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.8862559199333191,0.1256386935710907,0.0006642646621912718,5.48740936210379e-05,general,0.8862559199333191,0.7606172263622284,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2712""]"
bangdream_026_live_event_282_ur,local_code_variant,026_live_event_282_ur,026,026,live_event_282_ur,026_live_event_282_ur,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_general_rip/texture_00.png,3dbd76568a04bdba934fcc982c30ee5a10de151fe008b27dc0862b36c8b7738f,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.8862559199333191,0.1256386935710907,0.0006642646621912718,5.48740936210379e-05,general,0.8862559199333191,0.7606172263622284,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2713""]"
bangdream_026_live_event_293_ssr,local_code_variant,026_live_event_293_ssr,026,026,live_event_293_ssr,026_live_event_293_ssr,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,71,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_general_rip/texture_00.png,3dbd76568a04bdba934fcc982c30ee5a10de151fe008b27dc0862b36c8b7738f,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.8862559199333191,0.1256386935710907,0.0006642646621912718,5.48740936210379e-05,general,0.8862559199333191,0.7606172263622284,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2714""]"
bangdream_026_live_event_302_ssr,local_code_variant,026_live_event_302_ssr,026,026,live_event_302_ssr,026_live_event_302_ssr,live_event,仓田 真白,倉田 ましろ,Morfonica,covered_candidate,False,True,True,B,78,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/026_live_event_302_ssr_rip/texture_00.png,a0794540dd3f78c4d1b290a51a45f85d63d9382b3f161f673c1c505bc071da2a,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9893497228622437,0.012241397053003311,0.0004752520762849599,5.527097164303996e-05,general,0.9893497228622437,0.9771083258092403,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-2715""]"
